_step,eval/episode_reward_ctrl,_runtime,eval/episode_reward_survive,eval/episode_reward,training/entropy,eval/episode_success_easy,training/sps,training/log_alpha,render,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success,training/alpha_loss,eval/episode_dist,training/actor_loss,eval/episode_reward_near,training/critic_loss,_timestamp,eval/episode_success_hard,step
46028800.0,-2118.791015625,2400.592695103,955.9609375,0.0,0.0,13.7138671875,41757.74199308528,0.0,,0.0,0.0,0.0,2.3071149826137116e-06,3261.09423828125,-0.6414807438850403,0.0,0.02530396357178688,1773760672.2221422,0.0,46028800.0
46282752.0,-1901.32373046875,2409.716780401,882.703125,0.0,0.0,17.4443359375,41770.96537398409,0.0,,0.0,0.0,0.0,5.138615051691886e-06,2981.26611328125,-0.47265172004699707,0.0,0.020255601033568382,1773760681.3137267,0.0,46282752.0
46536704.0,-2123.31591796875,2418.793938598,941.060546875,1.4345703125,0.0,15.1416015625,41816.36515705597,0.0,,0.001953125,0.0,1.4345703125,-2.638165142343496e-06,3223.6416015625,-0.5374284982681274,0.0,0.02262871339917183,1773760690.4376392,0.0,46536704.0
46790656.0,-2026.759765625,2447.039374257,942.23828125,0.0,0.0,23.2841796875,41847.443362376296,0.0,"{'_type': 'html-file', 'sha256': 'a39961431876e42e59f1edf6479b3e3ed132bf6050eb86ba58e851ab64840f9d', 'path': 'media/html/render_46790656_a39961431876e42e59f1.html', 'size': 4080725.0}",0.0,0.0,0.0,1.020626427816751e-06,3144.526611328125,-0.5732800364494324,0.0,0.021616581827402115,1773760727.7611344,0.0,46790656.0
47044608.0,-1896.6904296875,2456.369135419,870.900390625,1.662109375,0.0,10.25390625,41856.047024241336,0.0,,0.001953125,0.0,1.662109375,-9.317868716607336e-06,2929.234375,-0.577057957649231,0.0,0.025742704048752785,1773760727.9628823,0.0,47044608.0
47298560.0,-2124.78564453125,2465.483664125,970.861328125,0.0,0.0,13.1787109375,41610.07843057134,0.0,,0.0,0.0,0.0,3.833300525002414e-06,3293.63330078125,-0.616593599319458,0.0,0.02489819936454296,1773760737.0898776,0.0,47298560.0
47552512.0,-2142.98046875,2474.603294409,948.349609375,0.890625,0.0,11.5595703125,41874.71195713836,0.0,,0.0009765625,0.0,0.890625,3.3084274946304504e-06,3230.1884765625,-0.5963812470436096,0.0,0.027828363701701164,1773760746.2047465,0.0,47552512.0
47806464.0,-2140.07421875,2483.726993301,939.6552734375,0.0,0.0,27.12890625,41739.330006000986,0.0,,0.0,0.0,0.0,8.090976734820288e-06,3119.08935546875,-0.5146657824516296,0.0,0.024214092642068863,1773760755.324424,0.0,47806464.0
48060416.0,-2012.60888671875,2512.969969034,923.0888671875,0.126953125,0.0,15.96875,41851.14125374583,0.0,"{'size': 4054973.0, '_type': 'html-file', 'sha256': '2cdb62ed69e8eb54532343f3f3dbc60a7bf22cb58464f3c0569b75de3fd634f4', 'path': 'media/html/render_48060416_2cdb62ed69e8eb545323.html'}",0.00390625,0.0,0.126953125,-9.555432143315556e-07,3180.1318359375,-0.6886823177337646,0.0,0.026436906307935715,1773760793.6917393,0.0,48060416.0
48314368.0,-2103.27978515625,2522.324888962,967.697265625,0.00390625,0.0,24.8681640625,41723.933160818044,0.0,,0.0009765625,0.0,0.00390625,5.974929081276059e-06,3296.369140625,-0.7540255188941956,0.0,0.02630053460597992,1773760793.8960238,0.0,48314368.0
48568320.0,-2023.0546875,2531.437120968,916.6083984375,0.0,0.0,13.6611328125,41753.147293780334,0.0,,0.0,0.0,0.0,4.005648406746332e-06,3086.34033203125,-0.5083152651786804,0.0,0.02287225052714348,1773760803.046077,0.0,48568320.0
48822272.0,-2086.246337890625,2540.548497035,936.42578125,1.9140625,0.0,44.1767578125,41794.61802137257,0.0,,0.0029296875,0.0,1.9140625,-6.321983619272942e-06,3124.43359375,-0.5011323690414429,0.0,0.02405795454978943,1773760812.1579754,0.0,48822272.0
49076224.0,-1963.1173095703125,2549.662448812,891.7509765625,0.0,0.0,21.3125,41948.70744956761,0.0,,0.0,0.0,0.0,-2.0997813408030197e-06,3010.59130859375,-0.5621490478515625,0.0,0.024121472612023354,1773760821.2695167,0.0,49076224.0
49330176.0,-1788.8106689453125,2577.663821057,830.7666015625,0.9208984375,0.0,29.2509765625,41788.931467294016,0.0,"{'size': 4072493.0, '_type': 'html-file', 'sha256': 'e4a3084119a3b3f5ecac797212be5e0362f130d143dfe6c23d18a2621f07ab7d', 'path': 'media/html/render_49330176_e4a3084119a3b3f5ecac.html'}",0.0009765625,0.0,0.9208984375,5.067094662081217e-06,2785.44384765625,-0.693852961063385,0.0,0.02864646725356579,1773760858.3855762,0.0,49330176.0
49584128.0,-1963.03857421875,2587.051886742,911.873046875,0.0,0.0,16.7333984375,41957.12968631729,0.0,,0.0,0.0,0.0,-2.1369519345171284e-06,3082.620849609375,-0.6569127440452576,0.0,0.026389842852950096,1773760858.6352522,0.0,49584128.0
49838080.0,-2137.68994140625,2596.170408839,907.044921875,0.005859375,0.0,15.796875,41728.04735681309,0.0,,0.0009765625,0.0,0.005859375,-3.843235845124582e-06,3054.46142578125,-0.7644730806350708,0.0,0.027516892179846764,1773760867.7729528,0.0,49838080.0
50092032.0,-1963.98828125,2605.279999101,897.744140625,0.11328125,0.0,29.8154296875,41888.707994242126,0.0,,0.0029296875,0.0,0.11328125,5.318807325238595e-06,2986.535888671875,-0.663705050945282,0.0,0.026072602719068527,1773760876.8911614,0.0,50092032.0
50345984.0,-1841.1083984375,2614.393292802,823.33203125,0.8037109375,0.0,24.296875,41796.333473837934,0.0,,0.001953125,0.0,0.8037109375,8.09055450190499e-07,2760.261962890625,-0.7861390113830566,0.0,0.028645163401961327,1773760886.0012145,0.0,50345984.0
50599936.0,-2003.553466796875,2643.744243803,877.380859375,1.640625,0.0,26.943359375,41921.42987531117,0.0,"{'size': 4111657.0, '_type': 'html-file', 'sha256': '30045e479392ba27942b4b8dd235ac751e4f5bd28ff50aa025520ac5820f426f', 'path': 'media/html/render_50599936_30045e479392ba27942b.html'}",0.001953125,0.0,1.640625,-4.991704258827667e-07,2943.931884765625,-0.6604624390602112,0.0,0.023049049079418182,1773760924.4658203,0.0,50599936.0
50853888.0,-1980.841796875,2653.099596443,888.8896484375,0.6171875,0.0,29.1708984375,41716.69891676594,0.0,,0.0009765625,0.0,0.6171875,-4.189842854884773e-07,2946.568115234375,-0.7765824198722839,0.0,0.026033557951450348,1773760924.6586573,0.0,50853888.0
51107840.0,-1874.330322265625,2662.203342585,876.96484375,1.38671875,0.0,14.048828125,41663.58854104123,0.0,,0.00390625,0.0,1.38671875,4.415046987560345e-06,2984.7080078125,-0.901193380355835,0.0,0.029827691614627838,1773760933.820632,0.0,51107840.0
51361792.0,-1944.959716796875,2671.331784962,878.810546875,1.4296875,0.0,22.146484375,41843.60147032769,0.0,,0.001953125,0.0,1.4296875,1.7664624465396628e-06,2944.331787109375,-0.7737777233123779,0.0,0.025640860199928284,1773760942.924375,0.0,51361792.0
51615744.0,-1958.511474609375,2672.143166504,871.990234375,2.6904296875,0.0,36.341796875,41811.49330251841,0.0,,0.0048828125,0.0,2.6904296875,-5.412613973021507e-06,2892.2705078125,-0.6600874662399292,0.0,0.025069447234272957,1773760952.052788,0.0,51615744.0
