training/entropy,_timestamp,_runtime,eval/episode_success,eval/episode_reward_survive,render,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_success_hard,training/log_alpha,eval/episode_reward_dist,eval/episode_dist,_step,training/critic_loss,eval/episode_reward,eval/episode_success_easy,step,training/sps,eval/episode_success_any,training/actor_loss,eval/episode_reward_near
0.0,1773845295.861013,3222.078700908,0.005859375,0.0,,3.04187959543345e-11,0.0,0.0,0.0,0.0,269.6087951660156,46758912.0,1.0760646546259522e-05,0.005859375,20.318359375,46758912.0,32232.691611172057,0.001953125,-0.0006278756191022694,0.0
0.0,1773845307.688787,3233.902531266,0.005859375,0.0,,3.098572440296543e-11,0.0,0.0,0.0,0.0,263.89215087890625,47012864.0,9.295533345721196e-06,0.005859375,22.416015625,47012864.0,32281.006103907228,0.001953125,-0.000934395648073405,0.0
0.0,1773845319.512713,3245.717594791,0.01171875,0.0,,3.124557210187895e-11,0.0,0.0,0.0,0.0,260.978515625,47266816.0,1.405947932653362e-05,0.01171875,23.2734375,47266816.0,32294.6712418911,0.001953125,-0.0010127151617780328,0.0
0.0,1773845370.2568922,3284.646180203,0.0,0.0,"{'size': 4723169.0, '_type': 'html-file', 'sha256': '424ff03e5b489550564d7d302138e3f1110b3d56c47da56cff55b662598dd745', 'path': 'media/html/render_47520768_424ff03e5b489550564d.html'}",3.138958537540759e-11,0.0,0.0,0.0,0.0,263.7433776855469,47520768.0,1.3205633877078071e-05,0.0,22.837890625,47520768.0,32332.582446360535,0.0,-0.0010873788269236684,0.0
0.0,1773845370.4765708,3296.726644994,0.0,0.0,,3.148241042860711e-11,0.0,0.0,0.0,0.0,273.2591247558594,47774720.0,1.4303802345239092e-05,0.0,20.326171875,47774720.0,32323.018078371686,0.0,-0.0011939931428059936,0.0
0.0,1773845382.3367777,3308.521988197,0.001953125,0.0,,3.154080122080849e-11,0.0,0.0,0.0,0.0,254.27951049804688,48028672.0,1.6137018974404782e-05,0.001953125,20.296875,48028672.0,32190.219346663765,0.001953125,-0.0015197726897895336,0.0
0.0,1773845394.1322217,3320.34374108,0.009765625,0.0,,3.158438441341893e-11,0.0,0.0,0.0,0.0,261.170166015625,48282624.0,1.1861082384712063e-05,0.009765625,20.2734375,48282624.0,32400.02889147261,0.001953125,-0.0012244097888469696,0.0
0.0,1773845405.9538717,3332.136825811,0.017578125,0.0,,3.1622093832339715e-11,0.0,0.0,0.0,0.0,259.0814208984375,48536576.0,1.356939992547268e-05,0.017578125,20.83984375,48536576.0,32315.37301012334,0.001953125,-0.0010550828883424401,0.0
0.0,1773845454.8121517,3369.201501995,0.0,0.0,"{'size': 4726293.0, '_type': 'html-file', 'sha256': '0e214ec7566b759284adcbf093f2d60bc91275632b4e13825ad02fae2ffbd127', 'path': 'media/html/render_48790528_0e214ec7566b759284ad.html'}",3.1646671394547354e-11,0.0,0.0,0.0,0.0,254.209228515625,48790528.0,1.9310413335915655e-05,0.0,19.759765625,48790528.0,32412.70409622638,0.0,-0.0015262902015820146,0.0
0.0,1773845455.076452,3381.320720646,0.005859375,0.0,,3.167371226409088e-11,0.0,0.0,0.0,0.0,261.9892578125,49044480.0,1.259501095773885e-05,0.005859375,19.189453125,49044480.0,32320.176742428113,0.001953125,-0.0013478328473865986,0.0
0.0,1773845466.9309206,3393.122277193,0.0,0.0,,3.0675764012277895e-11,0.0,0.0,0.0,0.0,247.77310180664062,49298432.0,1.185872133646626e-05,0.0,19.611328125,49298432.0,32204.451308748907,0.0,-0.0011645460035651922,0.0
0.0,1773845478.7323432,3404.927275888,0.0,0.0,,3.113417162969867e-11,0.0,0.0,0.0,0.0,244.42025756835938,49552384.0,1.3325576219358481e-05,0.0,23.416015625,49552384.0,32386.57185173906,0.0,-0.0013897307217121124,0.0
0.0,1773845490.5375407,3416.721332645,0.03125,0.0,,3.150408059426901e-11,0.0,0.0,0.0,0.0,249.8297119140625,49806336.0,1.2228111700096633e-05,0.03125,20.76171875,49806336.0,32367.89928764918,0.00390625,-0.001087281503714621,0.0
0.0,1773845541.3111477,3455.700429065,0.013671875,0.0,"{'path': 'media/html/render_50060288_6ba22a9c7e7e147c57ae.html', 'size': 4728597.0, '_type': 'html-file', 'sha256': '6ba22a9c7e7e147c57ae41cc2d62afd662685a668a06bcb4beaaa49ade232596'}",3.1631489094685605e-11,0.0,0.0,0.0,0.0,257.2242126464844,50060288.0,1.7111295164795592e-05,0.013671875,20.970703125,50060288.0,32435.901239974053,0.001953125,-0.001277195755392313,0.0
0.0,1773845541.529792,3467.792264228,0.0,0.0,,3.1687059226515046e-11,0.0,0.0,0.0,0.0,249.31390380859375,50314240.0,8.439234079560265e-06,0.0,24.138671875,50314240.0,32369.142602845805,0.0,-0.0011925409780815244,0.0
0.0,1773845553.4025588,3479.606015697,0.001953125,0.0,,3.172163920428517e-11,0.0,0.0,0.0,0.0,251.0986785888672,50568192.0,1.0148655746888835e-05,0.001953125,18.0390625,50568192.0,32149.881033970214,0.001953125,-0.0008349453564733267,0.0
0.0,1773845565.2161808,3491.407717744,0.009765625,0.0,,3.174039156506048e-11,0.0,0.0,0.0,0.0,262.43096923828125,50822144.0,1.0393895536253694e-05,0.009765625,19.279296875,50822144.0,32342.20255999549,0.001953125,-0.0008755367016419768,0.0
0.0,1773845577.017903,3492.188933735,0.0,0.0,,3.175501528396296e-11,0.0,0.0,0.0,0.0,257.8680419921875,51076096.0,1.0272220606566407e-05,0.0,20.470703125,51076096.0,32384.444968507807,0.0,-0.0010246055899187922,0.0
