eval/episode_success_easy,eval/episode_reward,eval/episode_success_hard,training/actor_loss,training/log_alpha,training/sps,training/entropy,_step,eval/episode_success,render,eval/episode_reward_ctrl,eval/episode_reward_survive,eval/episode_reward_near,_timestamp,eval/episode_dist,_runtime,eval/episode_success_any,eval/episode_reward_dist,training/alpha_loss,step,training/critic_loss
18.42578125,0.0390625,0.0,-0.0038268878124654293,0.0,31984.347543228712,0.0,23903232.0,0.0390625,,0.0,0.0,0.0,1773847289.128951,241.99136352539062,1692.413550005,0.009765625,0.0,3.126260708641304e-11,23903232.0,4.339579390943982e-05
19.986328125,0.0078125,0.0,-0.003922538366168737,0.0,32115.71688228416,0.0,24157184.0,0.0078125,,0.0,0.0,0.0,1773847301.002229,242.4539337158203,1704.291197166,0.00390625,0.0,3.170743875791082e-11,24157184.0,4.558602086035535e-05
19.197265625,0.01171875,0.0,-0.004119661636650562,0.0,32106.349079417672,0.0,24411136.0,0.01171875,,0.0,0.0,0.0,1773847312.8797457,246.0324249267578,1716.155390399,0.001953125,0.0,3.178888055566098e-11,24411136.0,5.047262675361708e-05
19.724609375,0.005859375,0.0,-0.004507658537477255,0.0,32139.729088589327,0.0,24665088.0,0.005859375,"{'size': 4731957.0, '_type': 'html-file', 'sha256': 'd0c5b2ed9dc426c35e13666fa893b4fd43c94135f710ee7a9a742605c5e3b08c', 'path': 'media/html/render_24665088_d0c5b2ed9dc426c35e13.html'}",0.0,0.0,0.0,1773847363.2924986,246.2041015625,1754.703415557,0.001953125,0.0,3.17374078406818e-11,24665088.0,5.220080493018031e-05
16.154296875,0.0,0.0,-0.004152934532612562,0.0,32171.32837971566,0.0,24919040.0,0.0,,0.0,0.0,0.0,1773847363.6045277,213.76588439941406,1766.924500482,0.0,0.0,2.1764614416275307e-11,24919040.0,4.718410855275579e-05
20.150390625,0.00390625,0.0,-0.004120840225368738,0.0,32005.77071625161,0.0,25172992.0,0.00390625,,0.0,0.0,0.0,1773847375.5129538,271.0232849121094,1778.775179556,0.001953125,0.0,2.4954056182524553e-11,25172992.0,4.571223325910978e-05
20.6484375,0.041015625,0.0,-0.004387571942061186,0.0,32198.863303635906,0.0,25426944.0,0.041015625,,0.0,0.0,0.0,1773847387.3631642,252.03224182128906,1790.634655929,0.005859375,0.0,2.906655645340539e-11,25426944.0,5.583661186392419e-05
21.1015625,0.015625,0.0,-0.004628592636436224,0.0,32150.71268140905,0.0,25680896.0,0.015625,,0.0,0.0,0.0,1773847399.223263,244.9383544921875,1802.509240325,0.00390625,0.0,2.998004622334349e-11,25680896.0,5.2799332479480654e-05
21.689453125,0.0,0.0,-0.0052691735327243805,0.0,32099.623547951553,0.0,25934848.0,0.0,"{'sha256': '2f84066530e7140983ee04b34cb11b441bc40f4b02f1f5dd82375cd30fcc4f38', 'path': 'media/html/render_25934848_2f84066530e7140983ee.html', 'size': 4722545.0, '_type': 'html-file'}",0.0,0.0,0.0,1773847450.2330046,240.84814453125,1841.643964693,0.0,0.0,3.0384493532320533e-11,25934848.0,6.027434938005172e-05
21.240234375,0.009765625,0.0,-0.0045510828495025635,0.0,32151.138711173113,0.0,26188800.0,0.009765625,,0.0,0.0,0.0,1773847450.439537,237.26193237304688,1853.765510647,0.001953125,0.0,3.074315454987264e-11,26188800.0,5.389654324972071e-05
19.37109375,0.009765625,0.0,-0.004950832575559616,0.0,31965.31556815393,0.0,26442752.0,0.009765625,,0.0,0.0,0.0,1773847462.3541694,247.46585083007812,1865.647738831,0.001953125,0.0,3.104892384864222e-11,26442752.0,5.54928119527176e-05
20.423828125,0.0,0.0,-0.0053227124735713005,0.0,32092.679402339345,0.0,26696704.0,0.0,,0.0,0.0,0.0,1773847474.2363038,248.2374725341797,1877.543059396,0.0,0.0,3.1341696599129776e-11,26696704.0,6.20954524492845e-05
20.34765625,0.025390625,0.0,-0.005768712610006332,0.0,32017.10561995019,0.0,26950656.0,0.025390625,,0.0,0.0,0.0,1773847486.1317117,245.31936645507812,1889.426561417,0.005859375,0.0,3.1559050511775766e-11,26950656.0,6.675465556327254e-05
22.439453125,0.0,0.0,-0.005419801454991102,0.0,32067.878150046636,0.0,27204608.0,0.0,"{'_type': 'html-file', 'sha256': '166cb00ec9ffe904db0fe7200d99c5554660eac9642de887c7704711549793a7', 'path': 'media/html/render_27204608_166cb00ec9ffe904db0f.html', 'size': 4719637.0}",0.0,0.0,0.0,1773847536.5411425,238.9659881591797,1927.952102287,0.0,0.0,3.174296589469883e-11,27204608.0,5.9178124502068385e-05
22.546875,0.021484375,0.0,-0.004972849041223526,0.0,32107.947908259,0.0,27458560.0,0.021484375,,0.0,0.0,0.0,1773847536.752703,262.95745849609375,1940.063121047,0.00390625,0.0,3.1346952811261986e-11,27458560.0,5.463871639221907e-05
21.294921875,0.0,0.0,-0.004887092858552933,0.0,32045.112645614114,0.0,27712512.0,0.0,,0.0,0.0,0.0,1773847548.6509223,244.1590576171875,1951.938476649,0.0,0.0,3.131698719793796e-11,27712512.0,5.866917490493506e-05
18.384765625,0.0,0.0,-0.00580501276999712,0.0,32086.41774113225,0.0,27966464.0,0.0,,0.0,0.0,0.0,1773847560.5270271,250.28414916992188,1963.804564045,0.0,0.0,3.159247863315784e-11,27966464.0,6.602353823836893e-05
18.845703125,0.013671875,0.0,-0.005154790356755257,0.0,32151.384241427597,0.0,28220416.0,0.013671875,,0.0,0.0,0.0,1773847572.3929067,242.07891845703125,1975.69322059,0.00390625,0.0,3.173034751613457e-11,28220416.0,5.196385973249562e-05
13.521484375,0.0,0.0,-0.005988336633890867,0.0,32042.679498115333,0.0,28474368.0,0.0,"{'size': 4721373.0, '_type': 'html-file', 'sha256': '19109695778c475cbc309c3b242cfbeb6fbd653bc85c4258dd493650c9ed8733', 'path': 'media/html/render_28474368_19109695778c475cbc30.html'}",0.0,0.0,0.0,1773847623.7160978,181.17276000976562,2015.127106443,0.0,0.0,3.067319662153345e-11,28474368.0,7.284558523679152e-05
14.73046875,0.0078125,0.0,-0.005297583062201738,0.0,32097.50033216929,0.0,28728320.0,0.0078125,,0.0,0.0,0.0,1773847623.9641504,199.04299926757812,2027.257583714,0.00390625,0.0,2.046759983720392e-11,28728320.0,5.7583663874538615e-05
15.935546875,0.0,0.0,-0.0051100957207381725,0.0,32111.553600061598,0.0,28982272.0,0.0,,0.0,0.0,0.0,1773847635.846076,241.09561157226562,2039.129675485,0.0,0.0,2.8323116421646866e-11,28982272.0,5.854298433405347e-05
17.5703125,0.0,0.0,-0.005938983988016844,0.0,32112.499441744265,0.0,29236224.0,0.0,,0.0,0.0,0.0,1773847647.7181005,256.89532470703125,2050.995853756,0.0,0.0,3.115068619718997e-11,29236224.0,7.2118105890695e-05
17.509765625,0.001953125,0.0,-0.0061235614120960236,0.0,32132.865487445037,0.0,29490176.0,0.001953125,,0.0,0.0,0.0,1773847659.5837715,256.41607666015625,2062.871459601,0.001953125,0.0,3.1772688646736214e-11,29490176.0,6.627595575992018e-05
17.03515625,0.013671875,0.0,-0.005824047140777111,0.0,32100.07821381215,0.0,29744128.0,0.013671875,"{'sha256': '23800144788865378db0eb79838299bc9e4f4d8bd170f5e51394d8416100d2f5', 'path': 'media/html/render_29744128_23800144788865378db0.html', 'size': 4711237.0, '_type': 'html-file'}",0.0,0.0,0.0,1773847709.934078,217.81759643554688,2101.345038829,0.001953125,0.0,2.3232729975952715e-11,29744128.0,6.686714186798781e-05
20.462890625,0.015625,0.0,-0.005794914439320564,0.0,32104.881045711525,0.0,29998080.0,0.015625,,0.0,0.0,0.0,1773847710.1447873,249.72792053222656,2113.455728105,0.001953125,0.0,2.8113381414507366e-11,29998080.0,6.175474845804274e-05
18.98828125,0.0,0.0,-0.006055325735360384,0.0,32031.68963150646,0.0,30252032.0,0.0,,0.0,0.0,0.0,1773847722.04444,247.95486450195312,2125.332335943,0.0,0.0,3.044597213230915e-11,30252032.0,7.150722376536578e-05
20.248046875,0.009765625,0.0,-0.005827486515045166,0.0,32105.75488216698,0.0,30505984.0,0.009765625,,0.0,0.0,0.0,1773847733.9208953,247.03163146972656,2137.207144427,0.00390625,0.0,3.1056907046078663e-11,30505984.0,6.248417776077986e-05
17.365234375,0.005859375,0.0,-0.005938900168985128,0.0,32113.832621306876,0.0,30759936.0,0.005859375,,0.0,0.0,0.0,1773847745.7955623,249.44473266601562,2149.080934835,0.00390625,0.0,3.144788249254127e-11,30759936.0,7.357574213529006e-05
20.068359375,0.0,0.0,-0.006149461958557367,0.0,32110.48777973743,0.0,31013888.0,0.0,"{'_type': 'html-file', 'sha256': 'f79442a4c4eda700ec3e9dcf9b134cc0132b584fb1b222c0e9febefc6e59a30b', 'path': 'media/html/render_31013888_f79442a4c4eda700ec3e.html', 'size': 4717345.0}",0.0,0.0,0.0,1773847795.6561384,251.81785583496094,2187.067091559,0.0,0.0,3.173968379788228e-11,31013888.0,6.54276373097673e-05
19.34375,0.017578125,0.0,-0.005571107380092144,0.0,32132.089044779532,0.0,31267840.0,0.017578125,,0.0,0.0,0.0,1773847795.9016757,248.84234619140625,2199.217598724,0.00390625,0.0,3.181585550571242e-11,31267840.0,5.918596070841886e-05
21.37109375,0.0,0.0,-0.006566616240888834,0.0,32034.94003517386,0.0,31521792.0,0.0,,0.0,0.0,0.0,1773847807.8052554,254.13796997070312,2211.095114613,0.0,0.0,3.1800749533683614e-11,31521792.0,8.093254291452467e-05
18.662109375,0.009765625,0.0,-0.006755955051630735,0.0,32082.595433180235,0.0,31775744.0,0.009765625,,0.0,0.0,0.0,1773847819.683646,202.32373046875,2222.957787738,0.00390625,0.0,2.8304671106926804e-11,31775744.0,7.61966293794103e-05
19.0703125,0.00390625,0.0,-0.006202720105648041,0.0,32160.763781020596,0.0,32029696.0,0.00390625,,0.0,0.0,0.0,1773847831.546407,241.68319702148438,2234.841730423,0.001953125,0.0,2.5889972457560084e-11,32029696.0,6.94572227075696e-05
20.99609375,0.0078125,0.0,-0.0065792277455329895,0.0,32077.643733669087,0.0,32283648.0,0.0078125,"{'sha256': '88524a74adc33bfa047bc449b887915779b28ae266474c4ca6d80be4823d611b', 'path': 'media/html/render_32283648_88524a74adc33bfa047b.html', 'size': 4717113.0, '_type': 'html-file'}",0.0,0.0,0.0,1773847881.8719606,243.13319396972656,2273.282911637,0.005859375,0.0,2.9472761037263595e-11,32283648.0,7.920894131530076e-05
18.283203125,0.00390625,0.0,-0.006639443337917328,0.0,32086.837235691117,0.0,32537600.0,0.00390625,,0.0,0.0,0.0,1773847882.0922399,254.91021728515625,2285.435205739,0.001953125,0.0,3.0378425469601567e-11,32537600.0,7.131308666430414e-05
18.498046875,0.017578125,0.0,-0.006631549447774887,0.0,31920.499424583933,0.0,32791552.0,0.017578125,,0.0,0.0,0.0,1773847894.0235748,255.33837890625,2297.291582854,0.00390625,0.0,3.0890952990025866e-11,32791552.0,7.362281030509621e-05
20.447265625,0.025390625,0.0,-0.0064655267633497715,0.0,32168.642860715205,0.0,33045504.0,0.025390625,,0.0,0.0,0.0,1773847905.880255,249.0255584716797,2309.162084191,0.00390625,0.0,2.8403191257297955e-11,33045504.0,7.374565757345408e-05
19.48828125,0.0,0.0,-0.0055952477268874645,0.0,32128.993340624518,0.0,33299456.0,0.0,,0.0,0.0,0.0,1773847917.7505643,259.6152038574219,2321.039087071,0.0,0.0,3.1612341216957773e-11,33299456.0,6.233908788999543e-05
15.814453125,0.0,0.0,-0.006477684248238802,0.0,32088.963874545643,0.0,33553408.0,0.0,"{'sha256': '2fc85323c3f7d0843aa904c0ee4f6b76c1fe4cab5cd68ef01965492f64b48d4d', 'path': 'media/html/render_33553408_2fc85323c3f7d0843aa9.html', 'size': 4725753.0, '_type': 'html-file'}",0.0,0.0,0.0,1773847969.0299456,147.56617736816406,2360.440942507,0.0,0.0,2.1077939740821172e-11,33553408.0,8.041813998715952e-05
20.216796875,0.0,0.0,-0.007615230977535248,0.0,32148.59143475998,0.0,33807360.0,0.0,,0.0,0.0,0.0,1773847969.2707438,233.53489685058594,2372.569463105,0.0,0.0,1.9726777503170645e-11,33807360.0,8.851805614540353e-05
28.05078125,0.0,0.0,-0.007155095227062702,0.0,32082.103576502886,0.0,34061312.0,0.0,,0.0,0.0,0.0,1773847981.1578774,312.3731384277344,2384.448006155,0.0,0.0,1.8330845522052108e-11,34061312.0,7.886857929406688e-05
23.900390625,0.052734375,0.0,-0.007145128678530455,0.0,32114.97128495808,0.0,34315264.0,0.052734375,,0.0,0.0,0.0,1773847993.0364516,258.9892578125,2396.310327766,0.005859375,0.0,1.8751734540134457e-11,34315264.0,8.193100075004622e-05
18.619140625,0.0,0.0,-0.006951222661882639,0.0,32155.4646685987,0.0,34569216.0,0.0,,0.0,0.0,0.0,1773848004.898656,204.622314453125,2408.186721132,0.0,0.0,1.6084463622112466e-11,34569216.0,7.884237129474059e-05
14.373046875,0.0,0.0,-0.007972323335707188,0.0,32109.407510902078,0.0,34823168.0,0.0,"{'sha256': 'cae3db1b00902ae994a69d9705d93ab9f81cb61b49646dc0cc322ca1834b3d2f', 'path': 'media/html/render_34823168_cae3db1b00902ae994a6.html', 'size': 4707569.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848055.749796,141.9044189453125,2447.160803563,0.0,0.0,1.4846643012211835e-11,34823168.0,9.282230166718364e-05
13.251953125,0.0,0.0,-0.008432579226791859,0.0,32158.395566795734,0.0,35077120.0,0.0,,0.0,0.0,0.0,1773848055.98122,184.22149658203125,2459.303626697,0.0,0.0,8.557434275080489e-12,35077120.0,0.00010197388473898172
15.3203125,0.0,0.0,-0.007446967530995607,0.0,31995.711486096105,0.0,35331072.0,0.0,,0.0,0.0,0.0,1773848067.8921468,187.64410400390625,2471.166996825,0.0,0.0,1.1494837200143326e-11,35331072.0,7.574938354082406e-05
14.609375,0.001953125,0.0,-0.0067831603810191154,0.0,32131.545266453944,0.0,35585024.0,0.001953125,,0.0,0.0,0.0,1773848079.7553701,169.65391540527344,2483.04383248,0.001953125,0.0,1.317494464220248e-11,35585024.0,6.78941942169331e-05
13.494140625,0.005859375,0.0,-0.005466867703944445,0.0,32094.813585192376,0.0,35838976.0,0.005859375,,0.0,0.0,0.0,1773848091.6323402,178.31576538085938,2494.915425292,0.001953125,0.0,4.567324383281113e-12,35838976.0,6.258737994357944e-05
14.67578125,0.0,0.0,-0.0053572445176541805,0.0,32113.46179844956,0.0,36092928.0,0.0,"{'size': 4710081.0, '_type': 'html-file', 'sha256': '9343e21fa7e9e8b771125611dc4f8485165335f6ba01d43911cc77851d1ebe0a', 'path': 'media/html/render_36092928_9343e21fa7e9e8b77112.html'}",0.0,0.0,0.0,1773848140.967384,182.65708923339844,2532.378363216,0.0,0.0,2.864111075043252e-12,36092928.0,6.46679982310161e-05
14.423828125,0.0,0.0,-0.006138325203210115,0.0,32106.052945791067,0.0,36346880.0,0.0,,0.0,0.0,0.0,1773848141.1987357,187.15785217285156,2544.521862074,0.0,0.0,8.612782362305005e-12,36346880.0,7.53086424083449e-05
12.779296875,0.0,0.0,-0.005671544466167688,0.0,32015.957525902326,0.0,36600832.0,0.0,,0.0,0.0,0.0,1773848153.1103914,195.75125122070312,2556.393568736,0.0,0.0,1.0762743127279428e-11,36600832.0,6.714081973768771e-05
13.458984375,0.0,0.0,-0.005218344274908304,0.0,32127.70638558862,0.0,36854784.0,0.0,,0.0,0.0,0.0,1773848164.9816806,192.00128173828125,2568.273507023,0.0,0.0,1.2951526136284475e-11,36854784.0,5.7611709053162485e-05
18.490234375,0.0,0.0,-0.0046834759414196014,0.0,32089.009310360318,0.0,37108736.0,0.0,,0.0,0.0,0.0,1773848176.8620884,207.92893981933594,2580.146442013,0.0,0.0,1.8017193639807694e-11,37108736.0,5.6117070926120505e-05
20.490234375,0.013671875,0.0,-0.004267959855496883,0.0,32121.505638073435,0.0,37362688.0,0.013671875,"{'sha256': 'cf1cb8d4998c43ce2914701e66632dacf12d0ad95f97282c8cb8532207dd44fb', 'path': 'media/html/render_37362688_cf1cb8d4998c43ce2914.html', 'size': 4708529.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848228.4429052,267.25677490234375,2619.853849358,0.001953125,0.0,2.311696493950688e-11,37362688.0,4.892628567176871e-05
19.53515625,0.00390625,0.0,-0.004567096009850502,0.0,32122.42300404724,0.0,37616640.0,0.00390625,,0.0,0.0,0.0,1773848228.6868002,239.08050537109375,2632.005783194,0.001953125,0.0,1.8731561440832323e-11,37616640.0,6.35676842648536e-05
22.251953125,0.0,0.0,-0.004334122873842716,0.0,32020.60333930575,0.0,37870592.0,0.0,,0.0,0.0,0.0,1773848240.5943644,232.10084533691406,2643.878787679,0.0,0.0,1.3629218413580002e-11,37870592.0,4.696464748121798e-05
19.87109375,0.025390625,0.0,-0.003926815465092659,0.0,32097.356215173495,0.0,38124544.0,0.025390625,,0.0,0.0,0.0,1773848252.4673944,247.86431884765625,2655.735543033,0.005859375,0.0,1.9637836495833838e-11,38124544.0,4.634731885744259e-05
20.330078125,0.005859375,0.0,-0.003148803021758795,0.0,32175.55966186708,0.0,38378496.0,0.005859375,,0.0,0.0,0.0,1773848264.3241878,244.39566040039062,2667.614019043,0.001953125,0.0,2.5034575107385493e-11,38378496.0,3.375093365320936e-05
18.1171875,0.0,0.0,-0.0035483308602124453,0.0,32092.203673939934,0.0,38632448.0,0.0,"{'sha256': 'b1a6314b09bec41faf40ba5f1f40c78ef15e338d1e52abb01b7efe878934dc4c', 'path': 'media/html/render_38632448_b1a6314b09bec41faf40.html', 'size': 4724513.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848315.0397947,236.42185974121094,2706.450702015,0.0,0.0,2.7323709267390583e-11,38632448.0,5.010742097510956e-05
19.810546875,0.009765625,0.0,-0.0034538654144853354,0.0,32150.36817812519,0.0,38886400.0,0.009765625,,0.0,0.0,0.0,1773848315.2430415,227.02609252929688,2718.563890267,0.001953125,0.0,2.8477836408469237e-11,38886400.0,3.39955986419227e-05
19.17578125,0.0,0.0,-0.003272164613008499,0.0,32020.20386379748,0.0,39140352.0,0.0,,0.0,0.0,0.0,1773848327.1525235,230.43252563476562,2730.450610155,0.0,0.0,2.9047087651834502e-11,39140352.0,4.6440840378636494e-05
20.744140625,0.0234375,0.0,-0.003658489091321826,0.0,32053.620962113087,0.0,39394304.0,0.0234375,,0.0,0.0,0.0,1773848339.0390294,225.5709991455078,2742.313853005,0.00390625,0.0,2.948854008200108e-11,39394304.0,4.230081322020851e-05
17.38671875,0.01953125,0.0,-0.0035197893157601357,0.0,32155.695703778445,0.0,39648256.0,0.01953125,,0.0,0.0,0.0,1773848350.9017096,233.4199676513672,2754.18863553,0.00390625,0.0,2.961205239349063e-11,39648256.0,4.655731754610315e-05
17.599609375,0.01171875,0.0,-0.003275724593549967,0.0,32103.10642350027,0.0,39902208.0,0.01171875,"{'size': 4724941.0, '_type': 'html-file', 'sha256': '461403476adaaed49b2ec488647db1ab01ad2c813d8dcc7f66f3a7ba58d0902d', 'path': 'media/html/render_39902208_461403476adaaed49b2e.html'}",0.0,0.0,0.0,1773848400.7571964,232.64927673339844,2792.16816348,0.00390625,0.0,2.98721707092664e-11,39902208.0,3.2892057788558304e-05
20.6015625,0.02734375,0.0,-0.003069778671488166,0.0,32050.82003819191,0.0,40156160.0,0.02734375,,0.0,0.0,0.0,1773848401.0031445,224.0069580078125,2804.327050382,0.005859375,0.0,3.017405769689674e-11,40156160.0,4.191399420960806e-05
18.435546875,0.0234375,0.0,-0.0031144421081990004,0.0,32005.539907034912,0.0,40410112.0,0.0234375,,0.0,0.0,0.0,1773848412.9153793,232.77490234375,2816.189949928,0.00390625,0.0,3.003744128426966e-11,40410112.0,3.508251393213868e-05
17.7265625,0.015625,0.0,-0.0035025393590331078,0.0,32145.84665044433,0.0,40664064.0,0.015625,,0.0,0.0,0.0,1773848424.778521,240.0363006591797,2828.06626136,0.001953125,0.0,2.989119715635091e-11,40664064.0,4.143244950682856e-05
18.716796875,0.0078125,0.0,-0.003765427740290761,0.0,32123.198979635228,0.0,40918016.0,0.0078125,,0.0,0.0,0.0,1773848436.6548474,236.08343505859375,2839.934031422,0.001953125,0.0,2.969825427245887e-11,40918016.0,5.118607805343345e-05
19.162109375,0.005859375,0.0,-0.004790881648659706,0.0,32124.297615926844,0.0,41171968.0,0.005859375,"{'size': 4724289.0, '_type': 'html-file', 'sha256': '4d6bec0e204dd03b539f635611ea96b28357303809f731610cda3f8897f59637', 'path': 'media/html/render_41171968_4d6bec0e204dd03b539f.html'}",0.0,0.0,0.0,1773848487.3378575,236.96762084960938,2878.748784224,0.001953125,0.0,2.9472976142974616e-11,41171968.0,6.195770401973277e-05
19.80859375,0.02734375,0.0,-0.004736477974802256,0.0,32091.32574067441,0.0,41425920.0,0.02734375,,0.0,0.0,0.0,1773848487.6136057,231.61968994140625,2890.937212343,0.0078125,0.0,2.930480164087257e-11,41425920.0,5.4638931032968685e-05
21.7109375,0.0,0.0,-0.0054231444373726845,0.0,32002.004133648712,0.0,41679872.0,0.0,,0.0,0.0,0.0,1773848499.5256836,234.60484313964844,2902.828653515,0.0,0.0,2.91327725832069e-11,41679872.0,6.197649781825021e-05
21.919921875,0.009765625,0.0,-0.005554258357733488,0.0,32041.899696623026,0.0,41933824.0,0.009765625,,0.0,0.0,0.0,1773848511.4172769,232.6162109375,2914.690683101,0.001953125,0.0,2.9078822683104022e-11,41933824.0,6.698197103105485e-05
17.42578125,0.005859375,0.0,-0.005351626314222813,0.0,32151.054280687276,0.0,42187776.0,0.005859375,,0.0,0.0,0.0,1773848523.279252,233.91151428222656,2926.578539698,0.001953125,0.0,2.7807155883463608e-11,42187776.0,6.013621896272525e-05
18.64453125,0.00390625,0.0,-0.005995018407702446,0.0,32065.89138106855,0.0,42441728.0,0.00390625,"{'sha256': '0002c2c23abeb4650315506bd1e19d4ee3d173af39dd84ad39555adfc481444a', 'path': 'media/html/render_42441728_0002c2c23abeb4650315.html', 'size': 4715057.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848573.2786582,226.98809814453125,2964.689615315,0.001953125,0.0,2.059622611350065e-11,42441728.0,6.991541886236519e-05
17.96484375,0.005859375,0.0,-0.0052146390080451965,0.0,32078.862917623046,0.0,42695680.0,0.005859375,,0.0,0.0,0.0,1773848573.516439,216.19866943359375,2976.848413837,0.001953125,0.0,1.9857443814275122e-11,42695680.0,5.416609928943217e-05
16.650390625,0.0,0.0,-0.005087319295853376,0.0,31968.805818369365,0.0,42949632.0,0.0,,0.0,0.0,0.0,1773848585.4369812,224.0143280029297,2988.736747102,0.0,0.0,1.4787036178853796e-11,42949632.0,5.7449753512628376e-05
19.44921875,0.021484375,0.0,-0.004461632110178471,0.0,32055.787577177223,0.0,43203584.0,0.021484375,,0.0,0.0,0.0,1773848597.3253882,231.4658660888672,3000.613614644,0.005859375,0.0,1.8404021362439238e-11,43203584.0,5.048295497545041e-05
20.701171875,0.0,0.0,-0.004686047323048115,0.0,32106.45843733413,0.0,43457536.0,0.0,,0.0,0.0,0.0,1773848609.20209,235.57806396484375,3012.494621686,0.0,0.0,2.2690042553175083e-11,43457536.0,5.2198211051290855e-05
19.29296875,0.0,0.0,-0.004568284377455711,0.0,32073.759772647838,0.0,43711488.0,0.0,"{'sha256': 'f29bfedd926c7d39c5e5e29d47ccc642dd7d32e14ef78f579b5cee4606fc222f', 'path': 'media/html/render_43711488_f29bfedd926c7d39c5e5.html', 'size': 4725229.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848660.535823,235.87704467773438,3051.946759143,0.0,0.0,2.4672550461013465e-11,43711488.0,5.451107426779345e-05
20.876953125,0.0,0.0,-0.004679962061345577,0.0,32100.228159632978,0.0,43965440.0,0.0,,0.0,0.0,0.0,1773848660.76125,236.1491241455078,3064.096068074,0.0,0.0,2.5641901796324973e-11,43965440.0,5.123224400449544e-05
19.91015625,0.044921875,0.0,-0.004257372580468655,0.0,31938.743490950197,0.0,44219392.0,0.044921875,,0.0,0.0,0.0,1773848672.6845517,240.33013916015625,3075.971991931,0.0078125,0.0,2.622318161227266e-11,44219392.0,4.7188765165628865e-05
20.232421875,0.017578125,0.0,-0.004382430110126734,0.0,32103.891142277418,0.0,44473344.0,0.017578125,,0.0,0.0,0.0,1773848684.5602067,238.71417236328125,3087.858782381,0.00390625,0.0,2.6587324356008857e-11,44473344.0,5.121652429807e-05
17.67578125,0.021484375,0.0,-0.0045303888618946075,0.0,32043.16147104489,0.0,44727296.0,0.021484375,,0.0,0.0,0.0,1773848696.4473107,233.87200927734375,3099.74024659,0.005859375,0.0,2.5229374145396832e-11,44727296.0,5.353511733119376e-05
19.408203125,0.017578125,0.0,-0.004658090882003307,0.0,32096.668533773507,0.0,44981248.0,0.017578125,"{'sha256': '283be4332747d654782620f026973d4200d641374f81c5818f1fb3cd1b067836', 'path': 'media/html/render_44981248_283be4332747d6547826.html', 'size': 4724137.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848747.2141452,234.63377380371094,3138.625074431,0.001953125,0.0,2.5928557911836236e-11,44981248.0,5.536867683986202e-05
21.16796875,0.0,0.0,-0.004446762148290873,0.0,32062.501506060453,0.0,45235200.0,0.0,,0.0,0.0,0.0,1773848747.4238844,236.79794311523438,3150.754592906,0.0,0.0,2.676799233658489e-11,45235200.0,5.012040492147207e-05
22.65625,0.01171875,0.0,-0.004984829109162092,0.0,32000.210101984096,0.0,45489152.0,0.01171875,,0.0,0.0,0.0,1773848759.3430738,236.63888549804688,3162.631186892,0.00390625,0.0,2.7286489040490025e-11,45489152.0,5.891774344490841e-05
19.33203125,0.0078125,0.0,-0.005309012718498707,0.0,32095.796158985384,0.0,45743104.0,0.0078125,,0.0,0.0,0.0,1773848771.2194822,253.66136169433594,3174.499136095,0.001953125,0.0,2.7649564929288495e-11,45743104.0,5.662054172717035e-05
18.650390625,0.0,0.0,-0.004865364637225866,0.0,32141.521340556308,0.0,45997056.0,0.0,,0.0,0.0,0.0,1773848783.0877316,253.71902465820312,3186.359957266,0.0,0.0,2.7970729898907365e-11,45997056.0,5.8787041780306026e-05
20.92578125,0.00390625,0.0,-0.004667623899877071,0.0,32156.86646249012,0.0,46251008.0,0.00390625,"{'path': 'media/html/render_46251008_d0c8a9bf79dd060a07b2.html', 'size': 4728029.0, '_type': 'html-file', 'sha256': 'd0c8a9bf79dd060a07b2872c85cc402021a5f38890c76b2bf0bb7789a25da6cc'}",0.0,0.0,0.0,1773848833.179717,253.53671264648438,3224.590626799,0.001953125,0.0,2.817685841594031e-11,46251008.0,4.890569471172057e-05
21.80078125,0.00390625,0.0,-0.004626168869435787,0.0,32152.181998021762,0.0,46504960.0,0.00390625,,0.0,0.0,0.0,1773848833.39725,246.79318237304688,3236.720410152,0.001953125,0.0,2.8517936276339917e-11,46504960.0,5.4271804401651025e-05
17.892578125,0.013671875,0.0,-0.004973170813173056,0.0,32006.920003365507,0.0,46758912.0,0.013671875,,0.0,0.0,0.0,1773848845.3083222,255.24002075195312,3248.595176394,0.001953125,0.0,2.8771674279171044e-11,46758912.0,5.767764741904102e-05
19.42578125,0.00390625,0.0,-0.004513300023972988,0.0,32108.531539812593,0.0,47012864.0,0.00390625,,0.0,0.0,0.0,1773848857.1837018,253.64028930664062,3260.468415271,0.001953125,0.0,2.904805042336367e-11,47012864.0,4.7794113925192505e-05
19.490234375,0.0234375,0.0,-0.005078318994492292,0.0,32125.5755775483,0.0,47266816.0,0.0234375,,0.0,0.0,0.0,1773848869.056987,252.12045288085938,3272.339483435,0.00390625,0.0,2.927468337188266e-11,47266816.0,6.780429976060987e-05
